"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	21762	13
2020-02-28	0	126	0	23436	14
2020-02-29	0	191	0	25110	15
2020-03-01	0	263	0	28458	17
2020-03-02	0	346	0	28458	16
2020-03-03	0	436	0	31806	18
2020-03-04	0	538	0	36828	21
2020-03-05	0	649	0	40176	21
2020-03-06	0	778	0	46872	24
2020-03-07	0	915	0	51894	26
2020-03-08	0	1071	0	60264	32
2020-03-09	0	1252	0	71982	37
2020-03-10	0	1456	0	88722	45
2020-03-11	0	1696	0	103788	52
2020-03-12	0	1979	0	142290	72
2020-03-13	0	2331	0	164052	82
2020-03-14	0	2722	0	199206	101
2020-03-15	0	3161	0	246078	123
2020-03-16	0	3733	0	301320	153
2020-03-17	0	4389	0	359910	182
2020-03-18	0	5173	0	453654	233
2020-03-19	0	6166	0	565812	293
2020-03-20	0	7331	0	706428	365
2020-03-21	0	8576	0	845370	435
2020-03-22	0	9922	0	970920	486
2020-03-23	0	11596	0	1136646	575
2020-03-24	0	13522	0	1322460	654
2020-03-25	0	15665	0	1525014	754
2020-03-26	0	18006	0	1714176	840
2020-03-27	0	20606	0	1910034	923
2020-03-28	0	23145	0	2084130	987
2020-03-29	0	25637	0	2238138	1038
2020-03-30	0	28275	0	2454084	1122
2020-03-31	0	30841	0	2639898	1187
2020-04-01	0	33309	0	2768796	1205
2020-04-02	0	35755	0	2932848	1250
2020-04-03	0	38207	0	3061746	1277
2020-04-04	0	40448	0	3172230	1282
2020-04-05	0	42639	0	3299454	1306
2020-04-06	0	44950	0	3401568	1313
2020-04-07	0	47121	0	3502008	1315
2020-04-08	0	49152	0	3599100	1286
2020-04-09	0	51008	0	3686148	1283
2020-04-10	0	52775	0	3769848	1290
2020-04-11	0	54355	0	3820068	1260
2020-04-12	0	55879	0	3876984	1241
2020-04-13	0	57394	0	3952314	1225
2020-04-14	0	58923	0	4015926	1203
2020-04-15	0	60366	0	4057776	1178
2020-04-16	0	61698	0	4107996	1144
2020-04-17	0	62988	0	4151520	1113
2020-04-18	0	64138	0	4183326	1068
2020-04-19	0	65260	0	4216806	1037
2020-04-20	0	66421	0	4262004	1016
2020-04-21	0	67536	0	4300506	981
2020-04-22	0	68571	0	4325616	923
2020-04-23	0	69565	0	4352400	882
2020-04-24	0	70503	0	4384206	864
2020-04-25	0	71312	0	4407642	833
2020-04-26	0	72091	0	4429404	806
2020-04-27	0	72854	0	4452840	785
2020-04-28	0	73633	0	4477950	764
2020-04-29	0	74354	0	4498038	736
2020-04-30	0	75051	0	4528170	712
