"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-01-01	1	0	0	0	0
2020-01-20	2	0	0	0	0
2020-01-29	3	0	0	0	0
2020-01-31	5	1	1	0	0
2020-02-01	8	3	1	0	0
2020-02-03	10	3	1	0	0
2020-02-06	12	3	1	0	0
2020-02-07	14	4	1	0	0
2020-02-10	18	6	1	0	0
2020-02-11	19	7	1	0	0
2020-02-12	21	7	1	0	0
2020-02-13	22	7	2	0	0
2020-02-14	26	8	2	0	0
2020-02-15	28	9	2	0	0
2020-02-16	31	11	2	0	0
2020-02-17	34	13	2	0	0
2020-02-18	35	14	2	0	0
2020-02-19	40	18	2	0	0
2020-02-20	49	24	4	0	0
2020-02-21	58	27	5	0	0
2020-02-22	63	27	5	0	0
2020-02-23	73	33	7	0	0
2020-02-24	95	40	9	0	0
2020-02-25	119	47	13	0	0
2020-02-26	153	59	17	0	0
2020-02-27	214	79	24	7	7
2020-02-28	277	97	29	8	8
2020-02-29	342	112	34	9	9
2020-03-01	476	152	43	11	11
2020-03-02	617	206	56	11	10
2020-03-03	743	248	62	13	12
2020-03-04	882	299	74	16	15
2020-03-05	1048	371	93	18	15
2020-03-06	1250	467	121	22	19
2020-03-07	1489	575	156	25	21
2020-03-08	1732	676	181	31	27
2020-03-09	2177	895	234	39	32
2020-03-10	2597	1102	283	49	39
2020-03-11	3124	1371	360	59	48
2020-03-12	3700	1671	440	82	68
2020-03-13	4375	2040	527	96	79
2020-03-14	5069	2403	614	114	95
2020-03-15	5827	2786	728	143	119
2020-03-16	6882	3343	881	176	149
2020-03-17	7707	3770	1013	212	177
2020-03-18	8571	4203	1159	266	226
2020-03-19	9396	4621	1303	333	285
2020-03-20	10396	5126	1461	420	360
2020-03-21	11269	5545	1612	502	428
2020-03-22	12018	5880	1751	575	477
2020-03-23	13217	6401	1967	678	571
2020-03-24	14182	6751	2147	790	651
2020-03-25	15211	7130	2329	909	751
2020-03-26	16157	7451	2507	1023	837
